Invoice_ID,Branch,City,Customer_type,Gender,Product_line, unit_price ,Quantity,Tax_5%,Total,Date,Time,Payment,gross_margin_percentage,gross_income,Rating
109-86-4363,B,Mandalay,Member,Female,Sports and travel, ? 79.00 ,7,21.028, ? 574.03 ,2/14/2019,11:36:00,Credit card,476.19%,21.028,4.5
569-76-2760,A,Yangon,Member,Female,Sports and travel, ? 72.00 ,4,4.402, ? 292.40 ,1/29/2019,18:15:00,Credit card,476.19%,4.402,6.6
222-42-0244,B,Mandalay,Member,Female,Health and beauty, ? 84.00 ,9,32.45, ? 788.45 ,1/28/2019,13:53:00,Credit card,476.19%,32.45,7.7
760-53-9233,A,Yangon,Member,Male,Fashion accessories, ? 66.00 ,3,6.192, ? 204.19 ,3/26/2019,18:37:00,Credit card,476.19%,6.192,8.5
538-22-0304,C,Naypyitaw,Normal,Male,Electronic accessories, ? 65.00 ,10,32.475, ? 682.48 ,3/24/2019,18:27:00,Cash,476.19%,32.475,5.2
416-17-9926,A,Yangon,Member,Female,Electronic accessories, ? 71.00 ,10,37.11, ? 747.11 ,01-01-2019,14:42:00,Credit card,476.19%,37.11,4.3
237-44-6163,A,Yangon,Normal,Male,Electronic accessories, ? 66.00 ,8,4.224, ? 532.22 ,1/24/2019,17:43:00,Cash,476.19%,4.224,7.6
636-17-0325,B,Mandalay,Normal,Male,Health and beauty, ? 61.00 ,4,12.514, ? 256.51 ,2/25/2019,18:37:00,Cash,476.19%,12.514,9.5
343-75-9322,B,Mandalay,Member,Female,Sports and travel, ? 56.00 ,8,4.74, ? 452.74 ,01-09-2019,16:34:00,Cash,476.19%,4.74,4.1
528-14-9470,A,Yangon,Member,Male,Health and beauty, ? 92.00 ,1,4.565, ? 96.57 ,2/14/2019,14:42:00,Ewallet,476.19%,4.565,9.2
427-45-9297,B,Mandalay,Member,Female,Home and lifestyle, ? 57.00 ,7,14.256, ? 413.26 ,03-12-2019,11:01:00,Ewallet,476.19%,14.256,5.4
807-34-3742,A,Yangon,Normal,Male,Fashion accessories, ? 71.00 ,1,2.619, ? 73.62 ,3/26/2019,19:44:00,Cash,476.19%,2.619,5.8
288-62-1085,A,Yangon,Member,Male,Fashion accessories, ? 47.00 ,5,9.635, ? 244.64 ,01-09-2019,13:34:00,Ewallet,476.19%,9.635,5.6
670-71-7306,B,Mandalay,Normal,Male,Sports and travel, ? 61.00 ,6,13.389, ? 379.39 ,01-02-2019,20:08:00,Credit card,476.19%,13.389,5.1
660-29-7083,C,Naypyitaw,Normal,Male,Electronic accessories, ? 91.00 ,10,27.935, ? 937.94 ,1/15/2019,15:01:00,Cash,476.19%,27.935,5.8
271-77-8740,C,Naypyitaw,Member,Female,Sports and travel, ? 66.00 ,6,8.766, ? 404.77 ,01-01-2019,11:40:00,Ewallet,476.19%,8.766,5
497-36-0989,A,Yangon,Normal,Male,Fashion accessories, ? 83.00 ,3,7.791, ? 256.79 ,2/15/2019,15:21:00,Cash,476.19%,7.791,7.9
291-59-1384,B,Mandalay,Normal,Male,Electronic accessories, ? 60.00 ,1,3.015, ? 63.02 ,2/28/2019,17:38:00,Cash,476.19%,3.015,6
860-73-6466,A,Yangon,Member,Female,Sports and travel, ? 66.00 ,2,3.947, ? 135.95 ,03-02-2019,16:16:00,Credit card,476.19%,3.947,5
549-23-9016,C,Naypyitaw,Member,Female,Food and beverages, ? 56.00 ,2,1.487, ? 113.49 ,2/13/2019,18:15:00,Credit card,476.19%,1.487,8.9
896-34-0956,A,Yangon,Normal,Male,Fashion accessories, ? 81.00 ,1,1.066, ? 82.07 ,1/26/2019,12:43:00,Cash,476.19%,1.066,5.9
804-38-3935,A,Yangon,Member,Male,Electronic accessories, ? 70.00 ,3,14.067, ? 224.07 ,1/30/2019,11:32:00,Credit card,476.19%,14.067,5.9
585-90-0249,A,Yangon,Member,Male,Electronic accessories, ? 51.00 ,1,3.663, ? 54.66 ,1/27/2019,18:08:00,Ewallet,476.19%,3.663,9.7
862-29-5914,C,Naypyitaw,Normal,Female,Sports and travel, ? 60.00 ,1,1.119, ? 61.12 ,1/30/2019,17:08:00,Credit card,476.19%,1.119,8.6
845-94-6841,C,Naypyitaw,Member,Female,Food and beverages, ? 100.00 ,9,32.796, ? 932.80 ,01-08-2019,19:38:00,Cash,476.19%,32.796,4
125-45-2293,A,Yangon,Normal,Female,Fashion accessories, ? 65.00 ,6,29.73, ? 419.73 ,1/19/2019,13:11:00,Cash,476.19%,29.73,4.2
843-73-4724,A,Yangon,Normal,Male,Fashion accessories, ? 57.00 ,1,3.705, ? 60.71 ,1/25/2019,11:05:00,Cash,476.19%,3.705,9.2
409-33-9708,A,Yangon,Normal,Female,Fashion accessories, ? 47.00 ,2,9.848, ? 103.85 ,2/19/2019,10:12:00,Ewallet,476.19%,9.848,9.2
658-66-3967,C,Naypyitaw,Normal,Male,Health and beauty, ? 96.00 ,7,18.617, ? 690.62 ,1/14/2019,15:42:00,Ewallet,476.19%,18.617,5
866-70-2814,B,Mandalay,Normal,Female,Electronic accessories, ? 99.00 ,10,26.395," ? 1,016.40 ",2/25/2019,11:58:00,Ewallet,476.19%,26.395,10
160-22-2687,A,Yangon,Member,Female,Health and beauty, ? 50.00 ,5,23.988, ? 273.99 ,1/23/2019,14:21:00,Ewallet,476.19%,23.988,8.8
895-03-6665,B,Mandalay,Normal,Female,Fashion accessories, ? 70.00 ,9,16.43, ? 646.43 ,2/16/2019,10:52:00,Cash,476.19%,16.43,4.2
770-42-8960,B,Mandalay,Normal,Male,Food and beverages, ? 72.00 ,8,8.448, ? 584.45 ,01-01-2019,19:31:00,Cash,476.19%,8.448,6.3
748-45-2862,A,Yangon,Member,Female,Home and lifestyle, ? 98.00 ,4,5.662, ? 397.66 ,03-07-2019,18:35:00,Cash,476.19%,5.662,8.2
234-36-2483,B,Mandalay,Normal,Male,Health and beauty, ? 66.00 ,6,17.277, ? 413.28 ,2/15/2019,13:51:00,Cash,476.19%,17.277,5.1
316-66-3011,A,Yangon,Member,Female,Food and beverages, ? 72.00 ,9,21.434, ? 669.43 ,1/23/2019,12:35:00,Cash,476.19%,21.434,5
848-95-6252,C,Naypyitaw,Member,Female,Home and lifestyle, ? 91.00 ,1,4.314, ? 95.31 ,2/20/2019,13:24:00,Ewallet,476.19%,4.314,7
840-76-5966,A,Yangon,Member,Male,Sports and travel, ? 70.00 ,2,1.276, ? 141.28 ,01-08-2019,18:06:00,Ewallet,476.19%,1.276,7.8
152-03-4217,B,Mandalay,Normal,Female,Home and lifestyle, ? 92.00 ,9,5.076, ? 833.08 ,3/17/2019,11:55:00,Credit card,476.19%,5.076,4.3
533-66-5566,B,Mandalay,Normal,Female,Home and lifestyle, ? 93.00 ,7,17.875, ? 668.87 ,01-12-2019,11:42:00,Cash,476.19%,17.875,7
124-31-1458,A,Yangon,Member,Female,Electronic accessories, ? 57.00 ,3,11.939, ? 182.94 ,01-08-2019,14:30:00,Cash,476.19%,11.939,6.6
176-78-1170,C,Naypyitaw,Member,Male,Health and beauty, ? 93.00 ,3,5.072, ? 284.07 ,1/26/2019,15:11:00,Ewallet,476.19%,5.072,7.3
361-59-0574,B,Mandalay,Member,Male,Sports and travel, ? 51.00 ,8,36.212, ? 444.21 ,3/15/2019,14:48:00,Credit card,476.19%,36.212,6.5
101-81-4070,C,Naypyitaw,Member,Female,Health and beauty, ? 94.00 ,2,6.282, ? 194.28 ,1/17/2019,12:36:00,Ewallet,476.19%,6.282,4.9
631-34-1880,C,Naypyitaw,Member,Male,Food and beverages, ? 59.00 ,3,3.647, ? 180.65 ,01-08-2019,19:09:00,Credit card,476.19%,3.647,4.3
852-82-2749,A,Yangon,Normal,Male,Sports and travel, ? 64.00 ,4,12.918, ? 268.92 ,01-06-2019,13:35:00,Ewallet,476.19%,12.918,9.3
873-14-6353,A,Yangon,Member,Male,Food and beverages, ? 77.00 ,7,8.687, ? 547.69 ,2/16/2019,10:33:00,Credit card,476.19%,8.687,7.1
584-66-4073,C,Naypyitaw,Normal,Male,Fashion accessories, ? 71.00 ,1,2.825, ? 73.83 ,3/13/2019,15:45:00,Ewallet,476.19%,2.825,9.6
544-55-9589,B,Mandalay,Member,Female,Electronic accessories, ? 45.00 ,10,10.715, ? 460.72 ,1/28/2019,11:51:00,Cash,476.19%,10.715,6.2
166-19-2553,A,Yangon,Member,Male,Sports and travel, ? 93.00 ,6,26.718, ? 584.72 ,1/18/2019,17:26:00,Cash,476.19%,26.718,9.9
737-88-5876,A,Yangon,Member,Male,Home and lifestyle, ? 89.00 ,4,4.658, ? 360.66 ,3/19/2019,11:52:00,Credit card,476.19%,4.658,5.9
154-87-7367,C,Naypyitaw,Normal,Male,Home and lifestyle, ? 45.00 ,8,26.104, ? 386.10 ,3/15/2019,14:04:00,Ewallet,476.19%,26.104,6.3
885-56-0389,C,Naypyitaw,Member,Male,Fashion accessories, ? 61.00 ,1,2.618, ? 63.62 ,02-12-2019,17:49:00,Cash,476.19%,2.618,4
608-05-3804,B,Mandalay,Member,Male,Electronic accessories, ? 74.00 ,1,1.988, ? 75.99 ,2/25/2019,20:19:00,Cash,476.19%,1.988,6.1
448-61-3783,A,Yangon,Normal,Female,Electronic accessories, ? 48.00 ,8,36.008, ? 420.01 ,3/21/2019,16:08:00,Credit card,476.19%,36.008,4.5
761-49-0439,B,Mandalay,Member,Female,Electronic accessories, ? 82.00 ,8,4.84, ? 660.84 ,1/19/2019,10:17:00,Ewallet,476.19%,4.84,8.6
490-95-0021,B,Mandalay,Member,Female,Food and beverages, ? 76.00 ,10,16.605, ? 776.61 ,01-08-2019,14:25:00,Ewallet,476.19%,16.605,6
115-38-7388,C,Naypyitaw,Member,Female,Fashion accessories, ? 94.00 ,8,4.072, ? 756.07 ,3/30/2019,12:51:00,Credit card,476.19%,4.072,9.5
311-13-6971,B,Mandalay,Member,Male,Sports and travel, ? 52.00 ,10,15.995, ? 536.00 ,2/20/2019,15:18:00,Credit card,476.19%,15.995,9.9
291-55-6563,A,Yangon,Member,Female,Home and lifestyle, ? 49.00 ,6,10.326, ? 304.33 ,3/30/2019,12:45:00,Ewallet,476.19%,10.326,7.5
548-48-3156,A,Yangon,Member,Female,Food and beverages, ? 84.00 ,2,8.334, ? 176.33 ,3/19/2019,13:37:00,Cash,476.19%,8.334,7.6
460-93-5834,A,Yangon,Normal,Male,Sports and travel, ? 67.00 ,7,15.953, ? 484.95 ,1/13/2019,10:03:00,Cash,476.19%,15.953,5
325-89-4209,A,Yangon,Member,Male,Food and beverages, ? 90.00 ,1,4.395, ? 94.40 ,02-05-2019,19:42:00,Ewallet,476.19%,4.395,6.7
884-80-6021,A,Yangon,Member,Female,Electronic accessories, ? 99.00 ,10,36.735," ? 1,026.74 ",3/23/2019,13:14:00,Ewallet,476.19%,36.735,9.5
137-74-8729,C,Naypyitaw,Normal,Female,Fashion accessories, ? 67.00 ,8,4.876, ? 540.88 ,3/13/2019,12:47:00,Ewallet,476.19%,4.876,6.8
880-46-5796,A,Yangon,Member,Male,Sports and travel, ? 96.00 ,10,38.46, ? 998.46 ,3/17/2019,19:53:00,Ewallet,476.19%,38.46,5.6
389-70-2397,C,Naypyitaw,Normal,Female,Health and beauty, ? 91.00 ,5,20.915, ? 475.92 ,2/21/2019,10:26:00,Cash,476.19%,20.915,7.2
114-35-5271,B,Mandalay,Normal,Female,Electronic accessories, ? 86.00 ,8,23.164, ? 711.16 ,02-07-2019,15:06:00,Cash,476.19%,23.164,8.1
607-76-6216,C,Naypyitaw,Member,Female,Fashion accessories, ? 63.00 ,5,23.123, ? 338.12 ,03-02-2019,16:35:00,Credit card,476.19%,23.123,8.6
715-20-1673,B,Mandalay,Normal,Male,Electronic accessories, ? 75.00 ,5,7.095, ? 382.10 ,03-06-2019,20:57:00,Cash,476.19%,7.095,9.4
811-35-1094,B,Mandalay,Member,Male,Electronic accessories, ? 91.00 ,6,15.135, ? 561.14 ,02-06-2019,15:16:00,Credit card,476.19%,15.135,8.9
699-88-1972,B,Mandalay,Normal,Male,Health and beauty, ? 82.00 ,8,39.664, ? 695.66 ,1/28/2019,17:47:00,Credit card,476.19%,39.664,4.2
781-84-8059,C,Naypyitaw,Normal,Male,Fashion accessories, ? 52.00 ,7,21.259, ? 385.26 ,1/18/2019,16:23:00,Ewallet,476.19%,21.259,5
409-49-6995,C,Naypyitaw,Member,Female,Food and beverages, ? 87.00 ,6,14.181, ? 536.18 ,02-05-2019,10:17:00,Cash,476.19%,14.181,8.8
725-54-0677,C,Naypyitaw,Member,Male,Health and beauty, ? 56.00 ,7,29.96, ? 421.96 ,03-02-2019,13:50:00,Cash,476.19%,29.96,5.3
146-09-5432,A,Yangon,Member,Male,Food and beverages, ? 54.00 ,9,15.768, ? 501.77 ,02-09-2019,19:17:00,Ewallet,476.19%,15.768,4.6
377-79-7592,C,Naypyitaw,Member,Female,Electronic accessories, ? 94.00 ,9,20.178, ? 866.18 ,1/14/2019,14:00:00,Credit card,476.19%,20.178,7.5
509-10-0516,B,Mandalay,Normal,Male,Home and lifestyle, ? 89.00 ,4,9.194, ? 365.19 ,02-09-2019,12:02:00,Ewallet,476.19%,9.194,5.1
595-94-9924,A,Yangon,Member,Female,Health and beauty, ? 50.00 ,5,6.933, ? 256.93 ,3/26/2019,20:21:00,Credit card,476.19%,6.933,4.2
865-41-9075,A,Yangon,Normal,Male,Food and beverages, ? 50.00 ,7,4.036, ? 354.04 ,1/28/2019,17:35:00,Cash,476.19%,4.036,8.1
545-07-8534,C,Naypyitaw,Normal,Female,Health and beauty, ? 84.00 ,2,5.832, ? 173.83 ,2/14/2019,12:42:00,Ewallet,476.19%,5.832,6
118-62-1812,C,Naypyitaw,Member,Female,Home and lifestyle, ? 70.00 ,4,15.676, ? 295.68 ,3/24/2019,17:56:00,Cash,476.19%,15.676,7.9
450-42-3339,C,Naypyitaw,Normal,Male,Health and beauty, ? 71.00 ,10,42.305, ? 752.31 ,02-09-2019,18:58:00,Credit card,476.19%,42.305,8.8
851-98-3555,B,Mandalay,Normal,Female,Health and beauty, ? 48.00 ,5,20.72, ? 260.72 ,3/24/2019,14:08:00,Credit card,476.19%,20.72,6.6
186-71-5196,A,Yangon,Member,Female,Food and beverages, ? 54.00 ,2,7.954, ? 115.95 ,3/27/2019,16:30:00,Ewallet,476.19%,7.954,6.2
624-01-8356,B,Mandalay,Normal,Female,Home and lifestyle, ? 87.00 ,10,24.505, ? 894.51 ,1/27/2019,10:44:00,Credit card,476.19%,24.505,4.2
313-66-9943,B,Mandalay,Member,Female,Food and beverages, ? 76.00 ,3,4.373, ? 232.37 ,3/27/2019,20:29:00,Credit card,476.19%,4.373,7.3
151-27-8496,C,Naypyitaw,Normal,Female,Electronic accessories, ? 74.00 ,4,11.226, ? 307.23 ,1/19/2019,11:43:00,Ewallet,476.19%,11.226,8.6
453-33-6436,A,Yangon,Normal,Female,Home and lifestyle, ? 88.00 ,8,37.248, ? 741.25 ,02-07-2019,10:09:00,Cash,476.19%,37.248,6.8
522-57-8364,A,Yangon,Member,Male,Fashion accessories, ? 73.00 ,8,20.536, ? 604.54 ,1/31/2019,10:00:00,Ewallet,476.19%,20.536,7.6
459-45-2396,A,Yangon,Member,Female,Food and beverages, ? 62.00 ,3,14.94, ? 200.94 ,2/25/2019,18:45:00,Cash,476.19%,14.94,5.8
717-96-4189,C,Naypyitaw,Normal,Female,Electronic accessories, ? 79.00 ,6,10.647, ? 484.65 ,02-02-2019,12:40:00,Cash,476.19%,10.647,4.1
722-13-2115,C,Naypyitaw,Member,Male,Sports and travel, ? 90.00 ,1,2.143, ? 92.14 ,3/14/2019,15:36:00,Credit card,476.19%,2.143,9.3
749-81-8133,A,Yangon,Normal,Female,Fashion accessories, ? 96.00 ,4,18.934, ? 402.93 ,03-11-2019,12:04:00,Cash,476.19%,18.934,6.8
777-67-2495,B,Mandalay,Normal,Male,Home and lifestyle, ? 78.00 ,3,10.346, ? 244.35 ,2/22/2019,11:26:00,Ewallet,476.19%,10.346,8.7
636-98-3364,B,Mandalay,Member,Female,Electronic accessories, ? 71.00 ,3,3.939, ? 216.94 ,03-02-2019,12:36:00,Ewallet,476.19%,3.939,6.3
246-55-6923,C,Naypyitaw,Member,Female,Home and lifestyle, ? 65.00 ,9,16.106, ? 601.11 ,03-10-2019,15:06:00,Credit card,476.19%,16.106,5.1
181-82-6255,B,Mandalay,Normal,Female,Home and lifestyle, ? 60.00 ,6,4.911, ? 364.91 ,02-08-2019,10:58:00,Cash,476.19%,4.911,7
838-02-1821,C,Naypyitaw,Member,Female,Home and lifestyle, ? 69.00 ,2,1.273, ? 139.27 ,2/22/2019,12:10:00,Credit card,476.19%,1.273,5.2
887-42-0517,C,Naypyitaw,Normal,Female,Sports and travel, ? 95.00 ,7,29.099, ? 694.10 ,01-10-2019,10:31:00,Credit card,476.19%,29.099,6.6
457-12-0244,C,Naypyitaw,Member,Female,Sports and travel, ? 52.00 ,6,10.566, ? 322.57 ,3/14/2019,13:49:00,Ewallet,476.19%,10.566,6.5
226-34-0034,B,Mandalay,Normal,Female,Electronic accessories, ? 73.00 ,4,2.756, ? 294.76 ,01-10-2019,11:10:00,Ewallet,476.19%,2.756,9
321-49-7382,B,Mandalay,Member,Male,Sports and travel, ? 63.00 ,1,4.416, ? 67.42 ,2/15/2019,17:38:00,Credit card,476.19%,4.416,5.2
397-25-8725,A,Yangon,Member,Female,Health and beauty, ? 100.00 ,9,17.829, ? 917.83 ,1/13/2019,17:54:00,Credit card,476.19%,17.829,6.8
431-66-2305,B,Mandalay,Normal,Female,Electronic accessories, ? 85.00 ,9,39.713, ? 804.71 ,2/15/2019,20:51:00,Credit card,476.19%,39.713,7.6
825-94-5922,B,Mandalay,Normal,Male,Sports and travel, ? 49.00 ,2,2.531, ? 100.53 ,03-02-2019,19:26:00,Ewallet,476.19%,2.531,7.2
641-62-7288,B,Mandalay,Normal,Male,Home and lifestyle, ? 63.00 ,6,29.976, ? 407.98 ,3/24/2019,13:33:00,Ewallet,476.19%,29.976,7.1
756-93-1854,C,Naypyitaw,Member,Female,Fashion accessories, ? 92.00 ,2,8.335, ? 192.34 ,02-02-2019,14:05:00,Credit card,476.19%,8.335,9.5
243-55-8457,A,Yangon,Normal,Female,Food and beverages, ? 59.00 ,10,37.22, ? 627.22 ,2/27/2019,11:40:00,Ewallet,476.19%,37.22,5.1
458-10-8612,C,Naypyitaw,Normal,Male,Health and beauty, ? 88.00 ,7,22.428, ? 638.43 ,1/20/2019,12:27:00,Ewallet,476.19%,22.428,7.6
501-61-1753,B,Mandalay,Normal,Female,Home and lifestyle, ? 60.00 ,6,18.945, ? 378.95 ,01-03-2019,20:24:00,Ewallet,476.19%,18.945,9.8
235-06-8510,C,Naypyitaw,Member,Male,Home and lifestyle, ? 54.00 ,3,12.858, ? 174.86 ,1/24/2019,20:59:00,Ewallet,476.19%,12.858,5.1
433-08-7822,C,Naypyitaw,Normal,Female,Health and beauty, ? 50.00 ,7,27.612, ? 377.61 ,01-05-2019,19:48:00,Ewallet,476.19%,27.612,7.5
361-85-2571,A,Yangon,Normal,Female,Sports and travel, ? 70.00 ,5,22.37, ? 372.37 ,3/30/2019,10:18:00,Cash,476.19%,22.37,7.4
131-70-8179,A,Yangon,Member,Female,Health and beauty, ? 88.00 ,3,13.814, ? 277.81 ,2/17/2019,16:27:00,Cash,476.19%,13.814,4.2
500-02-2261,C,Naypyitaw,Normal,Female,Food and beverages, ? 49.00 ,6,17.187, ? 311.19 ,3/21/2019,17:04:00,Ewallet,476.19%,17.187,5.9
720-72-2436,A,Yangon,Normal,Male,Food and beverages, ? 46.00 ,4,13.304, ? 197.30 ,03-02-2019,18:14:00,Ewallet,476.19%,13.304,6.9
702-83-5291,C,Naypyitaw,Member,Male,Fashion accessories, ? 100.00 ,9,44.919, ? 944.92 ,3/27/2019,10:43:00,Cash,476.19%,44.919,6.6
809-69-9497,A,Yangon,Normal,Female,Home and lifestyle, ? 69.00 ,10,22.84, ? 712.84 ,1/19/2019,19:30:00,Ewallet,476.19%,22.84,5.7
449-16-6770,A,Yangon,Normal,Male,Health and beauty, ? 73.00 ,5,12.698, ? 377.70 ,2/19/2019,14:53:00,Credit card,476.19%,12.698,5.3
333-23-2632,A,Yangon,Member,Male,Health and beauty, ? 52.00 ,7,3.528, ? 367.53 ,3/28/2019,20:14:00,Cash,476.19%,3.528,4.2
489-82-1237,A,Yangon,Normal,Female,Electronic accessories, ? 68.00 ,7,32.858, ? 508.86 ,01-05-2019,11:51:00,Credit card,476.19%,32.858,7.3
859-97-6048,C,Naypyitaw,Member,Male,Electronic accessories, ? 96.00 ,2,8.425, ? 200.43 ,3/26/2019,14:13:00,Credit card,476.19%,8.425,5.3
676-10-2200,B,Mandalay,Member,Male,Fashion accessories, ? 100.00 ,1,2.689, ? 102.69 ,02-03-2019,20:13:00,Ewallet,476.19%,2.689,4.7
373-88-1424,C,Naypyitaw,Member,Male,Home and lifestyle, ? 74.00 ,5,8.953, ? 378.95 ,02-06-2019,18:44:00,Ewallet,476.19%,8.953,7.9
365-16-4334,B,Mandalay,Normal,Female,Food and beverages, ? 87.00 ,8,10.572, ? 706.57 ,2/24/2019,14:26:00,Ewallet,476.19%,10.572,8.9
503-21-4385,B,Mandalay,Member,Male,Health and beauty, ? 98.00 ,3,5.987, ? 299.99 ,2/21/2019,12:40:00,Ewallet,476.19%,5.987,9.3
305-89-2768,B,Mandalay,Member,Female,Home and lifestyle, ? 63.00 ,3,3.285, ? 192.29 ,01-09-2019,18:43:00,Ewallet,476.19%,3.285,4.7
574-80-1489,B,Mandalay,Member,Female,Food and beverages, ? 81.00 ,4,12.57, ? 336.57 ,2/25/2019,13:22:00,Ewallet,476.19%,12.57,8.7
784-08-0310,C,Naypyitaw,Member,Female,Food and beverages, ? 79.00 ,4,4.208, ? 320.21 ,1/13/2019,13:58:00,Cash,476.19%,4.208,7.6
200-40-6154,B,Mandalay,Member,Male,Home and lifestyle, ? 66.00 ,6,19.773, ? 415.77 ,02-09-2019,11:45:00,Cash,476.19%,19.773,5.7
846-10-0341,A,Yangon,Normal,Female,Fashion accessories, ? 61.00 ,7,14.9, ? 441.90 ,01-06-2019,11:51:00,Cash,476.19%,14.9,6.8
577-34-7579,C,Naypyitaw,Member,Male,Food and beverages, ? 61.00 ,9,22.721, ? 571.72 ,01-10-2019,17:16:00,Cash,476.19%,22.721,5.4
430-02-3888,B,Mandalay,Normal,Male,Electronic accessories, ? 91.00 ,6,13.806, ? 559.81 ,02-07-2019,15:55:00,Cash,476.19%,13.806,7.1
867-47-1948,C,Naypyitaw,Normal,Female,Home and lifestyle, ? 76.00 ,10,7.9, ? 767.90 ,01-09-2019,12:07:00,Cash,476.19%,7.9,7.8
384-59-6655,A,Yangon,Member,Female,Food and beverages, ? 84.00 ,9,44.397, ? 800.40 ,2/19/2019,15:07:00,Cash,476.19%,44.397,8.4
256-58-3609,C,Naypyitaw,Member,Male,Fashion accessories, ? 96.00 ,1,4.599, ? 100.60 ,3/18/2019,15:29:00,Cash,476.19%,4.599,9.8
324-92-3863,A,Yangon,Member,Male,Electronic accessories, ? 69.00 ,2,2.089, ? 140.09 ,02-05-2019,18:45:00,Cash,476.19%,2.089,9.8
593-08-5916,A,Yangon,Normal,Female,Fashion accessories, ? 66.00 ,1,0.775, ? 66.78 ,3/19/2019,15:23:00,Credit card,476.19%,0.775,7.4
364-34-2972,C,Naypyitaw,Member,Male,Electronic accessories, ? 78.00 ,3,14.523, ? 248.52 ,3/30/2019,20:37:00,Cash,476.19%,14.523,6.7
794-42-3736,B,Mandalay,Normal,Male,Food and beverages, ? 60.00 ,2,3.333, ? 123.33 ,1/26/2019,14:41:00,Credit card,476.19%,3.333,6.4
172-42-8274,B,Mandalay,Normal,Female,Electronic accessories, ? 47.00 ,2,3.827, ? 97.83 ,03-02-2019,18:18:00,Credit card,476.19%,3.827,5.8
558-60-5016,A,Yangon,Normal,Female,Home and lifestyle, ? 72.00 ,9,14.985, ? 662.99 ,03-04-2019,15:27:00,Ewallet,476.19%,14.985,7.2
195-06-0432,A,Yangon,Member,Male,Home and lifestyle, ? 47.00 ,3,12.152, ? 153.15 ,1/13/2019,12:55:00,Credit card,476.19%,12.152,9.3
605-03-2706,A,Yangon,Normal,Female,Health and beauty, ? 53.00 ,3,2.37, ? 161.37 ,3/25/2019,18:02:00,Cash,476.19%,2.37,9.5
214-30-2776,B,Mandalay,Member,Female,Electronic accessories, ? 86.00 ,5,8.623, ? 438.62 ,03-11-2019,19:44:00,Credit card,476.19%,8.623,9
746-04-1077,B,Mandalay,Member,Female,Food and beverages, ? 95.00 ,10,42.315, ? 992.32 ,01-01-2019,11:36:00,Credit card,476.19%,42.315,9
448-34-8700,B,Mandalay,Member,Male,Home and lifestyle, ? 62.00 ,7,12.919, ? 446.92 ,02-10-2019,13:51:00,Ewallet,476.19%,12.919,6.7
452-04-8808,B,Mandalay,Normal,Male,Electronic accessories, ? 97.00 ,7,30.478, ? 709.48 ,1/26/2019,15:17:00,Cash,476.19%,30.478,5.5
531-56-4728,A,Yangon,Normal,Male,Home and lifestyle, ? 45.00 ,3,12.012, ? 147.01 ,02-11-2019,15:29:00,Cash,476.19%,12.012,5.4
744-82-9138,C,Naypyitaw,Normal,Male,Fashion accessories, ? 52.00 ,2,8.613, ? 112.61 ,02-07-2019,17:59:00,Cash,476.19%,8.613,8.2
883-69-1285,B,Mandalay,Member,Male,Fashion accessories, ? 86.00 ,2,4.992, ? 176.99 ,03-06-2019,11:55:00,Credit card,476.19%,4.992,7
221-25-5073,A,Yangon,Normal,Female,Food and beverages, ? 96.00 ,4,14.932, ? 398.93 ,03-04-2019,10:39:00,Cash,476.19%,14.932,8.5
518-71-6847,B,Mandalay,Member,Male,Food and beverages, ? 79.00 ,6,7.98, ? 481.98 ,2/26/2019,15:10:00,Ewallet,476.19%,7.98,4.9
156-20-0370,B,Mandalay,Normal,Female,Electronic accessories, ? 61.00 ,1,1.273, ? 62.27 ,03-10-2019,18:10:00,Credit card,476.19%,1.273,5.1
151-33-7434,B,Mandalay,Normal,Female,Food and beverages, ? 87.00 ,1,3.389, ? 90.39 ,02-04-2019,20:43:00,Credit card,476.19%,3.389,6.5
728-47-9078,C,Naypyitaw,Member,Male,Food and beverages, ? 78.00 ,4,11.918, ? 323.92 ,1/19/2019,12:46:00,Cash,476.19%,11.918,9.8
809-46-1866,A,Yangon,Normal,Male,Health and beauty, ? 96.00 ,4,11.63, ? 395.63 ,1/23/2019,17:44:00,Cash,476.19%,11.63,8.4
139-32-4183,A,Yangon,Member,Female,Sports and travel, ? 74.00 ,9,43.866, ? 709.87 ,3/14/2019,14:19:00,Ewallet,476.19%,43.866,7.4
148-41-7930,C,Naypyitaw,Normal,Male,Health and beauty, ? 67.00 ,7,34.986, ? 503.99 ,1/23/2019,10:33:00,Cash,476.19%,34.986,6.1
189-40-5216,C,Naypyitaw,Normal,Male,Electronic accessories, ? 83.00 ,7,33.73, ? 614.73 ,01-09-2019,11:40:00,Cash,476.19%,33.73,6
374-38-5555,B,Mandalay,Normal,Female,Fashion accessories, ? 93.00 ,5,15.928, ? 480.93 ,02-07-2019,19:30:00,Ewallet,476.19%,15.928,8.5
764-44-8999,B,Mandalay,Normal,Female,Health and beauty, ? 55.00 ,2,1.476, ? 111.48 ,2/18/2019,14:42:00,Ewallet,476.19%,1.476,4.3
552-44-5977,B,Mandalay,Member,Male,Health and beauty, ? 59.00 ,8,24.8, ? 496.80 ,01-03-2019,19:08:00,Credit card,476.19%,24.8,6.2
267-62-7380,C,Naypyitaw,Member,Male,Electronic accessories, ? 58.00 ,10,41.17, ? 621.17 ,3/29/2019,19:12:00,Ewallet,476.19%,41.17,4.3
